FULL_DATE,OFFRNG_ID,GEO_ID,OPRTNTY_CREATD_AMT,NO_OF_OPRTNTY_CREATD,NO_OF_WINS,OPRTNTY_WON_AMT
"2017-01-04","194","206","0.00","0","1","0.00"
"2017-01-04","194","104","1500000.00","1","0","0.00"
"2017-01-04","194","46","570000.00","1","0","0.00"
"2017-01-04","194","39","214286.00","1","0","0.00"
"2017-01-04","194","43","50000.00","1","0","0.00"
"2017-01-04","196","78","1000.00","1","1","1000.00"
"2017-01-04","194","224","0.00","0","1","7950.00"
"2017-01-04","194","224","99840.00","1","0","0.00"
"2017-01-04","271","112","60000.00","3","0","0.00"
"2017-01-04","263","223","46875.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","224","65000.00","1","0","0.00"
"2017-01-04","194","108","10000.00","1","0","0.00"
"2017-01-04","194","104","83140.00","2","0","0.00"
"2017-01-04","194","224","42000.00","1","0","0.00"
"2017-01-04","194","206","129869.00","1","0","0.00"
"2017-01-04","194","205","10000.00","1","0","0.00"
"2017-01-04","194","78","12000.00","1","0","0.00"
"2017-01-04","196","224","2048.00","1","0","0.00"
"2017-01-04","194","223","650000.00","1","0","0.00"
"2017-01-04","194","39","45897.00","1","0","0.00"
"2017-01-04","194","71","300000.00","1","0","0.00"
"2017-01-04","194","99","3000.00","1","0","0.00"
"2017-01-04","194","168","0.00","0","1","3171.00"
"2017-01-04","194","205","35000.00","1","0","0.00"
"2017-01-04","194","136","490000.00","1","0","0.00"
"2017-01-04","194","149","142204.00","1","0","0.00"
"2017-01-04","190","31","59269.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","3600.00"
"2017-01-04","194","15","50.00","1","0","0.00"
"2017-01-04","194","112","0.00","2","0","0.00"
"2017-01-04","194","112","110000.00","1","0","0.00"
"2017-01-04","194","223","1000.00","1","0","0.00"
"2017-01-04","196","223","2342.00","1","1","1000.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","203","224","0.00","0","1","4788.00"
"2017-01-04","194","39","50000.00","1","0","0.00"
"2017-01-04","194","224","108000.00","1","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","106","14285.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","31","20000.00","1","0","0.00"
"2017-01-04","232","106","0.00","0","6","27027.00"
"2017-01-04","186","224","40000.00","1","0","0.00"
"2017-01-04","194","39","38925.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","46","0.00","1","0","0.00"
"2017-01-04","194","226","11300.00","2","0","0.00"
"2017-01-04","194","78","70000.00","1","0","0.00"
"2017-01-04","196","78","0.00","0","1","15071.00"
"2017-01-04","194","198","12000.00","1","0","0.00"
"2017-01-04","194","106","108787.00","1","0","0.00"
"2017-01-04","197","224","16500.00","3","1","1000.00"
"2017-01-04","197","98","8888.00","1","0","0.00"
"2017-01-04","194","224","600000.00","2","0","0.00"
"2017-01-04","194","224","29568.00","1","0","0.00"
"2017-01-04","194","224","220000.00","1","0","0.00"
"2017-01-04","196","149","40000.00","1","0","0.00"
"2017-01-04","194","198","48022.00","2","0","0.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","222","650000.00","1","0","0.00"
"2017-01-04","194","190","0.00","0","2","9360.00"
"2017-01-04","194","70","900000.00","1","0","0.00"
"2017-01-04","194","216","65000.00","3","0","0.00"
"2017-01-04","194","224","10000.00","1","0","0.00"
"2017-01-04","194","112","0.00","1","0","0.00"
"2017-01-04","194","78","239412.00","2","1","26604.00"
"2017-01-04","194","31","24007.00","1","0","0.00"
"2017-01-04","194","106","2856.00","2","0","0.00"
"2017-01-04","194","224","75000.00","1","0","0.00"
"2017-01-04","194","224","240000.00","2","0","0.00"
"2017-01-04","197","224","1800.00","1","0","0.00"
"2017-01-04","194","168","100000.00","1","0","0.00"
"2017-01-04","271","31","0.00","1","0","0.00"
"2017-01-04","194","31","0.00","1","0","0.00"
"2017-01-04","194","11","0.00","1","0","0.00"
"2017-01-04","194","39","33000.00","1","0","0.00"
"2017-01-04","194","210","243000.00","1","0","0.00"
"2017-01-04","232","224","0.00","0","2","32305.00"
"2017-01-04","194","98","33332.00","1","0","0.00"
"2017-01-04","194","106","99999.00","1","0","0.00"
"2017-01-04","194","106","619046.00","2","0","0.00"
"2017-01-04","236","43","150000.00","1","0","0.00"
"2017-01-04","194","230","36000.00","1","0","0.00"
"2017-01-04","194","224","25000.00","2","0","0.00"
"2017-01-04","194","224","9400.00","1","0","0.00"
"2017-01-04","194","78","25000.00","2","0","0.00"
"2017-01-04","194","108","0.00","1","0","0.00"
"2017-01-04","236","224","80000.00","1","0","0.00"
"2017-01-04","194","78","66388.00","2","0","0.00"
"2017-01-04","194","26","20000.00","1","0","0.00"
"2017-01-04","194","224","128000.00","1","0","0.00"
"2017-01-04","200","224","0.00","0","1","927.00"
"2017-01-04","188","56","200000.00","1","0","0.00"
"2017-01-04","194","169","2000.00","1","0","0.00"
"2017-01-04","194","106","476000.00","1","0","0.00"
"2017-01-04","194","39","0.00","1","0","0.00"
"2017-01-04","194","224","3000.00","1","0","0.00"
"2017-01-04","194","224","250000.00","1","0","0.00"
"2017-01-04","182","149","0.00","0","1","3000.00"
"2017-01-04","178","149","35000.00","1","0","0.00"
"2017-01-04","194","105","750000.00","1","0","0.00"
"2017-01-04","236","224","14000.00","1","0","0.00"
"2017-01-04","194","216","30000.00","1","0","0.00"
"2017-01-04","194","57","0.00","1","0","0.00"
"2017-01-04","194","210","80000.00","1","0","0.00"
"2017-01-04","194","224","64535.00","1","0","0.00"
"2017-01-04","194","223","781250.00","1","0","0.00"
"2017-01-04","194","223","859375.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","205","10000.00","1","0","0.00"
"2017-01-04","194","224","30735.00","1","1","30735.00"
"2017-01-04","194","224","0.00","0","1","322949.00"
"2017-01-04","194","224","728000.00","2","0","0.00"
"2017-01-04","187","198","25000.00","1","0","0.00"
"2017-01-04","197","223","9562.00","1","0","0.00"
"2017-01-04","194","103","1500000.00","1","0","0.00"
"2017-01-04","236","15","258641.00","1","0","0.00"
"2017-01-04","194","38","60000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","205","0.00","0","1","15700.00"
"2017-01-04","194","106","37142.00","1","0","0.00"
"2017-01-04","194","224","7000.00","1","0","0.00"
"2017-01-04","194","57","450000.00","1","0","0.00"
"2017-01-04","194","168","100000.00","1","0","0.00"
"2017-01-04","196","222","139000.00","1","0","0.00"
"2017-01-04","194","224","55880.00","1","0","0.00"
"2017-01-04","194","78","30000.00","1","0","0.00"
"2017-01-04","194","224","1960.00","1","0","0.00"
"2017-01-04","194","43","400000.00","1","0","0.00"
"2017-01-04","194","78","150000.00","1","0","0.00"
"2017-01-04","194","78","0.00","0","1","49152.00"
"2017-01-04","194","224","250000.00","1","0","0.00"
"2017-01-04","194","223","468750.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","766269.00"
"2017-01-04","194","224","65818.00","2","0","0.00"
"2017-01-04","192","224","1000.00","1","0","0.00"
"2017-01-04","194","18","60000.00","1","0","0.00"
"2017-01-04","194","103","400000.00","1","0","0.00"
"2017-01-04","194","71","1.00","1","0","0.00"
"2017-01-04","194","31","170095.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","2","5836.00"
"2017-01-04","203","224","170000.00","1","0","0.00"
"2017-01-04","194","224","400000.00","1","0","0.00"
"2017-01-04","194","61","0.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","1","116903.00"
"2017-01-04","194","223","40625.00","1","0","0.00"
"2017-01-04","194","39","369126.00","1","0","0.00"
"2017-01-04","192","198","1000.00","1","0","0.00"
"2017-01-04","194","204","0.00","0","1","680000.00"
"2017-01-04","194","224","90290.00","1","0","0.00"
"2017-01-04","194","210","1436267.00","2","0","0.00"
"2017-01-04","197","224","60000.00","1","0","0.00"
"2017-01-04","202","224","18000.00","1","0","0.00"
"2017-01-04","194","43","300000.00","1","0","0.00"
"2017-01-04","194","223","4800000.00","1","0","0.00"
"2017-01-04","194","70","25000.00","1","0","0.00"
"2017-01-04","194","224","1.00","1","0","0.00"
"2017-01-04","194","136","24025.00","1","0","0.00"
"2017-01-04","194","71","15000.00","1","0","0.00"
"2017-01-04","194","223","644000.00","2","0","0.00"
"2017-01-04","260","223","156250.00","1","0","0.00"
"2017-01-04","194","38","70000.00","1","0","0.00"
"2017-01-04","194","216","31550.00","1","0","0.00"
"2017-01-04","194","229","0.00","0","1","25000.00"
"2017-01-04","194","224","500000.00","1","0","0.00"
"2017-01-04","194","22","0.00","0","1","22140.00"
"2017-01-04","194","104","0.00","0","1","650.00"
"2017-01-04","187","224","25082.00","1","0","0.00"
"2017-01-04","196","224","10000.00","1","0","0.00"
"2017-01-04","194","136","5000.00","1","0","0.00"
"2017-01-04","194","106","242855.00","1","0","0.00"
"2017-01-04","194","112","60000.00","1","0","0.00"
"2017-01-04","194","116","400000.00","1","0","0.00"
"2017-01-04","194","224","500000.00","1","0","0.00"
"2017-01-04","310","224","50000.00","1","0","0.00"
"2017-01-04","236","108","0.00","1","0","0.00"
"2017-01-04","194","96","0.00","0","1","10000.00"
"2017-01-04","194","110","450000.00","1","0","0.00"
"2017-01-04","194","98","6743.00","1","0","0.00"
"2017-01-04","192","224","11382.00","2","2","8918.00"
"2017-01-04","194","224","54938.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","1","51006.00"
"2017-01-04","192","198","0.00","0","1","25730.00"
"2017-01-04","194","168","10000.00","1","0","0.00"
"2017-01-04","195","165","25000.00","1","0","0.00"
"2017-01-05","194","39","0.00","0","1","4670.00"
"2017-01-05","194","224","10000.00","1","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","96","390000.00","1","0","0.00"
"2017-01-05","194","71","8000000.00","1","0","0.00"
"2017-01-05","196","224","0.00","1","0","0.00"
"2017-01-05","194","71","75000.00","1","0","0.00"
"2017-01-05","194","224","7500.00","1","0","0.00"
"2017-01-05","194","98","0.00","1","0","0.00"
"2017-01-05","194","39","42952.00","1","0","0.00"
"2017-01-05","194","224","265000.00","1","0","0.00"
"2017-01-05","194","39","57795.00","3","1","32619.00"
"2017-01-05","194","224","2350.00","1","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","95","4103.00","1","0","0.00"
"2017-01-05","194","112","7820.00","1","0","0.00"
"2017-01-05","194","136","0.00","1","0","0.00"
"2017-01-05","194","224","10000.00","1","0","0.00"
"2017-01-05","194","224","150000.00","1","0","0.00"
"2017-01-05","207","224","13457.00","1","0","0.00"
"2017-01-05","194","98","0.00","2","0","0.00"
"2017-01-05","200","224","0.00","0","1","927.00"
"2017-01-05","268","224","300000.00","1","0","0.00"
"2017-01-05","194","224","3900.00","1","0","0.00"
"2017-01-05","203","224","175000.00","1","0","0.00"
"2017-01-05","194","11","100000.00","1","0","0.00"
"2017-01-05","194","224","11500000.00","2","0","0.00"
"2017-01-05","194","158","48249.00","1","0","0.00"
"2017-01-05","194","210","1260000.00","3","0","0.00"
"2017-01-05","194","223","5000000.00","1","0","0.00"
"2017-01-05","194","71","170000.00","1","0","0.00"
"2017-01-05","194","143","0.00","1","0","0.00"
"2017-01-05","194","224","9222.00","1","0","0.00"
"2017-01-05","194","39","61000.00","1","0","0.00"
"2017-01-05","196","206","30000.00","1","0","0.00"
"2017-01-05","194","224","1700000.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","2","15450.00"
"2017-01-05","194","98","42387.00","1","0","0.00"
"2017-01-05","207","224","76025.00","2","0","0.00"
"2017-01-05","194","31","14169.00","1","0","0.00"
"2017-01-05","194","190","2060763.00","1","0","0.00"
"2017-01-05","194","71","42000.00","1","0","0.00"
"2017-01-05","194","149","0.00","0","1","29117.00"
"2017-01-05","194","22","54000.00","1","0","0.00"
"2017-01-05","194","190","0.00","0","1","40268.00"
"2017-01-05","194","206","67758.00","1","0","0.00"
"2017-01-05","202","136","0.00","0","1","56.00"
"2017-01-05","194","224","100000.00","1","0","0.00"
"2017-01-05","188","224","50000.00","1","0","0.00"
"2017-01-05","188","224","20000.00","1","0","0.00"
"2017-01-05","236","22","199900.00","1","0","0.00"
"2017-01-05","194","224","700000.00","1","0","0.00"
"2017-01-05","194","106","47510.00","1","0","0.00"
"2017-01-05","194","224","15000.00","1","0","0.00"
"2017-01-05","194","224","1000000.00","1","0","0.00"
"2017-01-05","194","224","30277.00","1","0","0.00"
"2017-01-05","194","78","0.00","1","0","0.00"
"2017-01-05","194","39","1572016.00","1","0","0.00"
"2017-01-05","194","22","202557.00","1","0","0.00"
"2017-01-05","194","112","3000.00","1","0","0.00"
"2017-01-05","196","95","9408.00","2","0","0.00"
"2017-01-05","194","39","398437.00","1","0","0.00"
"2017-01-05","194","223","0.00","0","1","35000.00"
"2017-01-05","194","190","100000.00","1","0","0.00"
"2017-01-05","194","210","932000.00","1","0","0.00"
"2017-01-05","194","224","107627.00","1","0","0.00"
"2017-01-05","207","224","26388.00","2","0","0.00"
"2017-01-05","194","223","12500.00","1","0","0.00"
"2017-01-05","194","190","11667.00","1","0","0.00"
"2017-01-05","194","223","443078.00","3","0","0.00"
"2017-01-05","194","136","4000.00","1","0","0.00"
"2017-01-05","196","103","32151.00","2","0","0.00"
"2017-01-05","188","224","1000.00","1","0","0.00"
"2017-01-05","263","224","20000.00","1","0","0.00"
"2017-01-05","194","223","119133.00","1","0","0.00"
"2017-01-05","197","70","100000.00","1","0","0.00"
"2017-01-05","194","166","13000.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","210","370000.00","2","0","0.00"
"2017-01-05","196","223","3000.00","1","0","0.00"
"2017-01-05","232","224","1822.00","6","0","0.00"
"2017-01-05","194","14","31055.00","1","0","0.00"
"2017-01-05","194","224","1000.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","1","439000.00"
"2017-01-05","194","224","50560.00","1","0","0.00"
"2017-01-05","194","98","0.00","1","0","0.00"
"2017-01-05","194","224","360000.00","1","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","106","3547.00","1","0","0.00"
"2017-01-05","194","224","1650000.00","1","0","0.00"
"2017-01-05","194","31","107000.00","1","0","0.00"
"2017-01-05","236","78","10000.00","1","0","0.00"
"2017-01-05","192","190","53400.00","3","0","0.00"
"2017-01-05","194","61","223000.00","5","0","0.00"
"2017-01-05","194","99","900000.00","1","0","0.00"
"2017-01-05","194","39","500000.00","1","0","0.00"
"2017-01-05","190","224","396000.00","2","0","0.00"
"2017-01-05","263","0","12881.00","1","0","0.00"
"2017-01-05","200","224","0.00","0","1","1278.00"
"2017-01-05","207","224","12851.00","1","0","0.00"
"2017-01-05","194","224","185000.00","2","0","0.00"
"2017-01-05","194","106","440000.00","1","0","0.00"
"2017-01-05","268","224","16000.00","1","0","0.00"
"2017-01-05","194","168","100000.00","1","0","0.00"
"2017-01-05","194","224","10000.00","1","0","0.00"
"2017-01-05","194","198","8000.00","1","0","0.00"
"2017-01-05","194","223","0.00","1","0","0.00"
"2017-01-05","236","224","0.00","1","0","0.00"
"2017-01-05","194","223","21700.00","1","0","0.00"
"2017-01-05","194","224","50000.00","1","0","0.00"
"2017-01-05","194","168","100000.00","1","0","0.00"
"2017-01-05","194","224","5000.00","1","0","0.00"
"2017-01-05","194","99","250000.00","2","0","0.00"
"2017-01-05","194","224","0.00","11","0","0.00"
"2017-01-05","194","224","0.00","0","1","291460.00"
"2017-01-05","192","224","10393.00","1","0","0.00"
"2017-01-05","194","43","211548.00","13","0","0.00"
"2017-01-05","194","223","78125.00","2","0","0.00"
"2017-01-05","194","210","0.00","0","1","4400.00"
"2017-01-05","194","43","0.00","0","1","0.00"
"2017-01-05","194","205","149999.00","1","0","0.00"
"2017-01-05","197","224","19160.00","3","0","0.00"
"2017-01-05","202","224","2723.00","1","0","0.00"
"2017-01-05","207","39","18326.00","1","0","0.00"
"2017-01-05","194","223","937500.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","1","0.00"
"2017-01-05","194","122","0.00","0","0","0.00"
"2017-01-05","194","165","600.00","1","0","0.00"
"2017-01-05","194","224","8704.00","1","0","0.00"
"2017-01-05","194","136","600000.00","1","0","0.00"
"2017-01-05","194","57","0.00","0","1","16000.00"
"2017-01-05","194","223","117187.00","1","0","0.00"
"2017-01-05","194","61","0.00","1","0","0.00"
"2017-01-05","194","11","250000.00","1","0","0.00"
"2017-01-05","194","224","50000.00","1","0","0.00"
"2017-01-05","194","99","300000.00","1","0","0.00"
"2017-01-05","194","224","29422.00","1","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","224","1000.00","1","0","0.00"
"2017-01-05","194","104","0.00","0","1","9315.00"
"2017-01-05","194","98","344444.00","1","0","0.00"
"2017-01-05","194","98","71111.00","1","0","0.00"
"2017-01-05","194","224","500000.00","1","0","0.00"
"2017-01-05","200","224","4628.00","3","0","0.00"
"2017-01-05","197","223","2810.00","1","0","0.00"
"2017-01-05","263","224","5000.00","1","0","0.00"
"2017-01-05","207","224","31720.00","1","0","0.00"
"2017-01-05","194","98","500000.00","1","0","0.00"
"2017-01-05","194","224","170000.00","1","0","0.00"
"2017-01-05","194","39","67842.00","1","0","0.00"
"2017-01-05","194","224","15000.00","1","0","0.00"
"2017-01-05","194","204","523259.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","1","2600000.00"
"2017-01-05","194","112","145000.00","2","0","0.00"
"2017-01-05","194","224","1000.00","1","0","0.00"
"2017-01-05","194","112","70000.00","1","0","0.00"
"2017-01-05","194","122","100000.00","2","0","0.00"
"2017-01-05","194","224","12400.00","1","0","0.00"
"2017-01-05","194","78","0.00","0","1","34008.00"
"2017-01-05","207","224","70428.00","4","0","0.00"
"2017-01-05","194","96","100000.00","1","0","0.00"
"2017-01-05","194","198","77424.00","1","0","0.00"
"2017-01-05","194","78","0.00","0","1","6504.00"
"2017-01-05","194","106","-296332.00","1","1","-296332.00"
"2017-01-05","268","224","20000.00","1","0","0.00"
"2017-01-05","196","57","866.00","1","0","0.00"
"2017-01-05","194","224","98059.00","1","0","0.00"
"2017-01-05","200","39","0.00","0","1","665.00"
"2017-01-05","187","224","50000.00","2","0","0.00"
"2017-01-05","263","224","6000.00","1","0","0.00"
"2017-01-05","194","224","59063.00","1","0","0.00"
"2017-01-05","194","224","448000.00","2","0","0.00"
"2017-01-05","194","106","1428571.00","1","0","0.00"
"2017-01-05","194","22","400000.00","1","0","0.00"
"2017-01-05","192","39","216281.00","2","0","0.00"
"2017-01-05","194","98","2222.00","1","0","0.00"
"2017-01-05","194","34","2000000.00","1","0","0.00"
"2017-01-05","194","224","30000.00","1","0","0.00"
"2017-01-05","194","61","0.00","0","1","20000.00"
"2017-01-05","196","210","0.00","0","1","13343.00"
"2017-01-05","194","210","606531.00","1","0","0.00"
"2017-01-05","194","205","113137.00","2","1","16949.00"
"2017-01-05","207","224","1.00","1","0","0.00"
"2017-01-05","207","106","190476.00","1","0","0.00"
"2017-01-05","194","224","4670.00","1","1","4670.00"
"2017-01-05","194","149","20128.00","1","0","0.00"
"2017-01-05","192","106","0.00","0","2","3426.00"
"2017-01-05","196","78","0.00","0","1","650.00"
"2017-01-05","263","224","0.00","2","0","0.00"
"2017-01-05","207","224","1.00","1","0","0.00"
"2017-01-05","194","223","11964190.00","9","0","0.00"
"2017-01-05","194","98","344444.00","1","0","0.00"
"2017-01-05","194","0","1000000.00","1","0","0.00"
"2017-01-05","194","210","80000.00","1","0","0.00"
"2017-01-05","194","185","250000.00","1","0","0.00"
"2017-01-05","194","224","15000.00","1","0","0.00"
"2017-01-05","232","224","1200000.00","1","0","0.00"
"2017-01-05","194","224","58000.00","1","0","0.00"
"2017-01-05","194","31","0.00","1","0","0.00"
"2017-01-05","194","216","0.00","0","1","45000.00"
"2017-01-05","194","224","5394.00","1","0","0.00"
"2017-01-05","194","204","23281.00","1","0","0.00"
"2017-01-05","194","71","41500.00","1","0","0.00"
"2017-01-05","194","224","50000.00","1","0","0.00"
"2017-01-05","194","209","150000.00","1","0","0.00"
"2017-01-05","194","31","845000.00","1","0","0.00"
"2017-01-05","194","101","1000.00","1","0","0.00"
"2017-01-05","194","224","5000.00","1","0","0.00"
"2017-01-05","194","123","0.00","0","1","28500.00"
"2017-01-05","194","224","51336.00","2","0","0.00"
"2017-01-05","194","95","13000.00","1","0","0.00"
"2017-01-05","194","56","30000.00","1","0","0.00"
"2017-01-05","187","224","150000.00","3","0","0.00"
"2017-01-05","215","224","0.00","0","1","5200.00"
"2017-01-05","197","224","0.00","0","1","4836.00"
"2017-01-05","202","224","1.00","1","0","0.00"
"2017-01-05","194","149","0.00","0","1","147744.00"
"2017-01-05","194","224","1136000.00","2","0","0.00"
"2017-01-05","194","43","400000.00","1","0","0.00"
"2017-01-05","194","11","10000.00","1","0","0.00"
"2017-01-05","194","11","0.00","1","0","0.00"
"2017-01-05","194","0","110000.00","1","0","0.00"
"2017-01-05","194","46","400000.00","1","0","0.00"
"2017-01-05","194","99","100000.00","1","0","0.00"
"2017-01-05","194","223","1000000.00","1","0","0.00"
"2017-01-05","194","96","150000.00","1","0","0.00"
"2017-01-05","194","78","5000.00","1","0","0.00"
"2017-01-05","194","106","128578.00","2","0","0.00"
"2017-01-05","194","78","25000.00","1","0","0.00"
"2017-01-05","194","224","11060.00","1","0","0.00"
"2017-01-05","194","39","2214764.00","1","0","0.00"
"2017-01-05","194","71","0.00","1","0","0.00"
"2017-01-05","194","185","0.00","0","2","1.00"
"2017-01-05","194","224","338000.00","1","0","0.00"
"2017-01-05","194","224","1.00","1","0","0.00"
"2017-01-05","192","224","0.00","0","1","1740.00"
"2017-01-05","194","210","1455675.00","1","0","0.00"
"2017-01-05","194","39","2100.00","1","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","106","57142.00","1","0","0.00"
"2017-01-05","194","224","0.00","3","0","0.00"
"2017-01-05","194","205","3550.00","1","0","0.00"
"2017-01-05","194","205","0.00","1","0","0.00"
"2017-01-05","196","78","10000.00","1","0","0.00"
"2017-01-05","196","57","866.00","1","0","0.00"
"2017-01-05","196","224","1777.00","1","0","0.00"
"2017-01-05","202","223","33531.00","1","0","0.00"
"2017-01-05","197","204","2592.00","1","0","0.00"
"2017-01-05","194","149","0.00","0","1","21456.00"
"2017-01-05","194","43","1518490.00","1","0","0.00"
"2017-01-05","194","149","0.00","1","0","0.00"
"2017-01-05","194","57","30000.00","1","0","0.00"
"2017-01-05","194","224","50000.00","1","0","0.00"
"2017-01-05","194","98","177776.00","1","0","0.00"
"2017-01-05","310","96","78.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","1","500000.00"
"2017-01-05","194","106","23708.00","1","0","0.00"
"2017-01-05","194","165","240000.00","2","0","0.00"
"2017-01-05","194","210","100000.00","1","0","0.00"
"2017-01-05","194","168","6666.00","1","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","210","148284.00","2","0","0.00"
"2017-01-05","194","185","200000.00","1","0","0.00"
"2017-01-05","194","46","100000.00","2","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","78","9802.00","1","1","5481.00"
"2017-01-05","194","106","11713.00","1","0","0.00"
"2017-01-05","194","168","0.00","0","1","32000.00"
"2017-01-05","194","224","500000.00","1","0","0.00"
"2017-01-05","194","4","2000000.00","1","0","0.00"
"2017-01-05","207","224","5328.00","2","0","0.00"
"2017-01-05","192","224","4827.00","2","0","0.00"
"2017-01-05","194","15","0.00","0","0","0.00"
"2017-01-05","194","224","300000.00","1","0","0.00"
"2017-01-05","194","224","678695.00","1","0","0.00"
"2017-01-05","194","99","4000.00","1","0","0.00"
"2017-01-05","194","165","0.00","1","0","0.00"
"2017-01-05","194","106","0.00","1","0","0.00"
"2017-01-05","191","224","6000.00","1","0","0.00"
"2017-01-05","194","224","150000.00","1","0","0.00"
"2017-01-05","196","39","4896.00","1","0","0.00"
"2017-01-05","197","98","39599.00","1","0","0.00"
"2017-01-05","263","224","100000.00","2","0","0.00"
"2017-01-05","194","224","0.00","0","1","0.00"
"2017-01-05","194","224","90000.00","3","0","0.00"
"2017-01-05","194","224","0.00","1","0","0.00"
"2017-01-05","194","190","65000.00","1","0","0.00"
"2017-01-05","194","224","10000.00","1","0","0.00"
"2017-01-05","194","224","75000.00","1","0","0.00"
"2017-01-05","194","57","550000.00","2","0","0.00"
"2017-01-05","194","127","15000.00","1","0","0.00"
"2017-01-05","194","223","117187.00","1","0","0.00"
"2017-01-05","189","39","38120.00","1","0","0.00"
"2017-01-05","194","104","25000.00","1","0","0.00"
"2017-01-05","236","224","1000.00","1","0","0.00"
"2017-01-05","192","224","12000.00","1","0","0.00"
"2017-01-05","194","31","0.00","0","1","54115.00"
"2017-01-05","194","43","198960.00","28","0","0.00"
"2017-01-05","194","61","8000.00","1","0","0.00"
"2017-01-05","194","165","11001.00","1","0","0.00"
"2017-01-05","194","224","60000.00","1","0","0.00"
"2017-01-05","194","106","95238.00","1","0","0.00"
"2017-01-05","194","205","5000.00","1","0","0.00"
"2017-01-05","194","224","150000.00","1","0","0.00"
"2017-01-05","194","224","100000.00","1","0","0.00"
"2017-01-05","194","224","10000.00","1","0","0.00"
"2017-01-05","194","71","0.00","2","0","0.00"
"2017-01-05","194","224","434598.00","1","0","0.00"
"2017-01-05","194","223","781250.00","1","0","0.00"
"2017-01-05","194","98","317776.00","1","0","0.00"
"2017-01-05","182","223","10000.00","1","0","0.00"
"2017-01-05","194","98","577777.00","2","0","0.00"
"2017-01-05","194","224","500000.00","1","0","0.00"
"2017-01-05","194","39","135000.00","1","0","0.00"
"2017-01-05","194","224","92665.00","1","0","0.00"
"2017-01-05","194","224","70000.00","1","0","0.00"
"2017-01-05","194","224","200000.00","1","0","0.00"
"2017-01-05","194","39","0.00","1","0","0.00"
"2017-01-05","194","6","10000.00","1","0","0.00"
"2017-01-05","194","224","750000.00","1","0","0.00"
"2017-01-05","194","224","50000.00","1","0","0.00"
"2017-01-05","194","224","22000.00","1","0","0.00"
"2017-01-05","194","224","15000000.00","1","0","0.00"
"2017-01-05","194","210","575340.00","1","0","0.00"
"2017-01-05","188","168","45000.00","1","0","0.00"
"2017-01-05","194","224","27800.00","1","0","0.00"
"2017-01-05","194","11","9408.00","1","0","0.00"
"2017-01-05","194","158","0.00","0","1","2017.00"
"2017-01-05","194","98","119998.00","1","0","0.00"
"2017-01-05","194","106","285714.00","1","0","0.00"
"2017-01-05","188","101","150000.00","1","0","0.00"
"2017-01-05","202","224","11261.00","1","0","0.00"
"2017-01-05","194","166","49000.00","2","0","0.00"
"2017-01-05","194","143","0.00","1","0","0.00"
"2017-01-05","263","127","0.00","1","0","0.00"
"2017-01-05","194","71","100000.00","1","0","0.00"
"2017-01-05","194","224","100000.00","1","0","0.00"
"2017-01-05","194","204","-640000.00","1","0","0.00"
"2017-01-05","194","57","300000.00","1","0","0.00"
"2017-01-05","194","106","198570.00","1","0","0.00"
"2017-01-05","194","106","51424.00","1","0","0.00"
"2017-01-05","194","99","103500.00","1","0","0.00"
"2017-01-05","194","210","150000.00","1","0","0.00"
"2017-01-05","194","224","200000.00","1","0","0.00"
"2017-01-05","194","104","800000.00","1","0","0.00"
"2017-01-05","194","224","210000.00","1","0","0.00"
"2017-01-05","194","224","350000.00","1","0","0.00"
"2017-01-05","194","224","0.00","0","1","164000.00"
