ctry_name,intgrtd_mngmt_name,intgrtd_operating_team_name,city,st,sec_lvl_domn,device_type,operating_sys,ip_addr,0_hour,1_hour,2_hour,3_hour,4_hour,5_hour,6_hour,7_hour,8_hour,9_hour,10_hour,11_hour,12_hour,13_hour,14_hour,15_hour,16_hour,17_hour,18_hour,19_hour,20_hour,21_hour,22_hour,23_hour,hour_avg,daily_avg,avg_bounce_rate,date,bot_prob
Australia,Australia/NZ,Asia Pacific,SYDNEY,NEW SOUTH WALES,unkown_domain,unkown_device,LINUX,534844a8dd828422a8bd50beb457d2f79f0b5855c57299ab9151b24cd3a250f3,3,2,1,10,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-05,0.35
Mexico,Mexico,Latin America,ALVARO OBREGON,MICHOACAN DE OCAMPO,CABLEONLINE.COM.MX,unkown_device,LINUX,5a081d0205e1779f712e00014fa293a21dc68c869fa1f89cac98b8c54287134f,0,0,0,0,0,8,20,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1.4166666666666667,34,100.0,2019-06-05,0.35
China,Greater China,Greater China Group,BEIJING,BEIJING SHI,unkown_domain,unkown_device,LINUX,9455d5aced54acd7a97e025481982a1105ed0446a037e3fdf60fab96fe212a90,0,0,14,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,GURGAON,HARYANA,SPECTRANET.IN,unkown_device,LINUX,2da63b98d2f66fa9e38a2f248fcc793fd497a926e13ae6d9f003d333c7f8d45a,0,0,0,0,0,3,12,4,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5416666666666667,37,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,VILA VELHA,ESPIRITO SANTO,VIRTUA.COM.BR,unkown_device,LINUX,028538bea564ef846dad386304be1bb4306ee386f009867363c70ffff120e6f9,0,0,0,0,0,0,0,0,0,0,0,22,2,6,0,0,0,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
Russian Federation,CEE,Europe,MOSKVA,MOSKVA,TRANS-JAT.RU,unkown_device,LINUX,924a14dce462295109591fcac457eb7173a1c155c8852b5d71efda6cb837c987,0,0,0,0,0,0,0,2,1,0,0,4,1,1,0,2,0,17,0,0,0,0,0,0,1.1666666666666667,28,100.0,2019-06-05,0.35
Spain,SPGI,Europe,TERRAMELAR,VALENCIA,RIMA-TDE.NET,unkown_device,LINUX,b4b871dd6135ffd5663812feaf97166520d46eea1cb76947dff694a0cacd9941,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,13,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,RECIFE,PERNAMBUCO,unkown_domain,unkown_device,LINUX,7fa7e2870468942a31c80916c03acc7173817ec9138ce82f3d769411cfed3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,2,0,0,1.5,36,100.0,2019-06-05,0.35
Croatia,CEE,Europe,SPLIT,SPLITSKO-DALMATINSKA,FFST.HR,unkown_device,LINUX,6d9075dffb0af7a5dcf9a45627332fd4c2495703b47babce8f6deb442bcbf507,0,0,0,0,0,0,0,0,10,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,28,100.0,2019-06-05,0.35
Austria,DACH,Europe,WIEN,WIEN,UNIVIE.AC.AT,unkown_device,LINUX,67c7b63b51ac2468572a171e5bdf2420f849f5e61212aa71faa5c2c909bac029,0,0,0,0,0,0,0,0,0,2,0,0,1,22,0,0,0,0,0,0,0,3,0,0,1.1666666666666667,28,100.0,2019-06-05,0.35
Colombia,SSA,Latin America,BOGOTA,DISTRITO CAPITAL,UNAL.EDU.CO,unkown_device,LINUX,833b5deed234e06a710f8c0056021d205dd18f661f4460732913f9cfc9b8d26b,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-05,0.35
Uruguay,SSA,Latin America,MONTEVIDEO,MONTEVIDEO,DEDICADO.COM.UY,unkown_device,LINUX,6762e07dfea356947b946affbb6112a09b91997ba5e3d8ad23ee0be05a6f550e,0,0,0,0,0,0,0,0,0,0,0,2,9,1,8,1,4,9,0,0,1,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
United States,United States,North America,MOORESVILLE,NORTH CAROLINA,unkown_domain,unkown_device,LINUX,66a0f71985cb81a84205e56d5fbe6e0f59fc1fd507b8ea2f39dcfca69a8aed2f,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,2,0,1,1,0,4,1,0,1.0416666666666667,25,100.0,2019-06-05,0.35
Macao,Greater China,Greater China Group,MACAU,MACAU,CTMIP.NET,unkown_device,LINUX,da84b2987202b67e464ad70143d7d50cfccfe1f6d292cd9cb613d1da6b72913a,45,26,1,4,3,5,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,96,100.0,2019-06-05,0.35
Croatia,CEE,Europe,ZAGREB,GRAD ZAGREB,unkown_domain,unkown_device,LINUX,2b679e061acfc9de3dacb19e3044ddff98b4a0f0a8b6e06d8ec3e53ba61ae46a,0,0,0,0,0,0,0,0,13,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-05,0.35
Netherlands,BeNeLux,Europe,DE BILT,UTRECHT,KNMI.NL,unkown_device,LINUX,c1bc308e97205e018581ca795bf35da6562f526aaabe3c1636ff963f4764847d,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Italy,Italy,Europe,ROMA,ROMA,TELECOMITALIA.IT,unkown_device,LINUX,d82037988298c6c61bac5dca671e22be686e90e935c1ba546d45149aa8c81251,0,0,0,0,0,0,0,6,7,0,9,0,0,0,1,2,8,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,MUMBAI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,dc33311a3ac240b0afad643df669b171d78a783d481ca05c5e3b25203c4cbf7b,0,0,0,0,8,13,6,1,0,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9166666666666667,46,100.0,2019-06-05,0.35
Sweden,Nordic,Europe,LJUNGBY,KRONOBERGS LAN,STRALFORS.SE,unkown_device,LINUX,98b32ebe12ae7caa15f130468274249febc95cb758b5372baca405f27b82352f,0,0,0,0,0,5,1,5,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-05,0.35
Luxembourg,BeNeLux,Europe,LUXEMBOURG,LUXEMBOURG,BCL.LU,unkown_device,LINUX,5503f3af45c9840d7c5a2f3b5383ffd2dd6ef648cb51582d8ab782d71a39f080,0,0,0,0,0,0,0,23,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-05,0.35
Argentina,SSA,Latin America,BUENOS AIRES,CIUDAD DE BUENOS AIRES,IPLANNETWORKS.NET,unkown_device,LINUX,b09c5878587b4393118f913ffc6e7260cedf588d7ff60b47b261660f13a65f39,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,3,0,19,8,0,0,1.625,39,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,GOIANIA,GOIAS,GVT.NET.BR,unkown_device,LINUX,78268cf16568d3d2fc40a502839072d897a79ee31278f43566bc331c1f35fe59,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,36,100.0,2019-06-05,0.35
Argentina,SSA,Latin America,BUENOS AIRES,CIUDAD DE BUENOS AIRES,IPLANNETWORKS.NET,unkown_device,LINUX,afe142b3ea13638e67ef8ad6c29ecdf19ac3b7a174849f3e3dd3c97d337973dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,4,0,0,0,0,1.125,27,100.0,2019-06-05,0.35
Russian Federation,CEE,Europe,MOSKVA,MOSKVA,ANIKIN.SU,unkown_device,LINUX,d44f0fbd0d8cc349e7ef75b479bc554a3255331c9593d69598b33cc65f77c590,0,0,0,0,0,0,0,0,0,3,9,2,10,6,0,7,0,0,0,0,0,0,0,0,1.5416666666666667,37,100.0,2019-06-05,0.35
Mexico,Mexico,Latin America,MEXICO CITY,DISTRITO FEDERAL,PROD-INFINITUM.COM.MX,unkown_device,LINUX,863dd28545f61d1f50c50174813f05090e88aba872e4f452842ab8ab44818869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-05,0.35
Egypt,Middle East & Africa,Middle East & Africa,AL JIZAH,AL JIZAH,TEDATA.NET,unkown_device,LINUX,4bc37f3b8cae39f6472abc7e5bae7ffc3975b6a0522df561bddb33f7d41331db,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,7,1,0,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
Mexico,Mexico,Latin America,MEXICO CITY,DISTRITO FEDERAL,CABLEVISION.NET.MX,unkown_device,LINUX,df8ff5f19cb3fbf13f080317d67bfe756fcd5449ac82c8800533c5fde87ec8d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,1.7083333333333333,41,100.0,2019-06-05,0.35
United States,United States,North America,RIVERSIDE,CALIFORNIA,CHTRPTR.NET,unkown_device,LINUX,560d13db6ad97c049ed1f9bb3480d0d48d425888228fbecbb979b434d460dcf4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,12,12,2.7916666666666665,67,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,NAVI MUMBAI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,d6b5039392d52058452ecebd023dc739fa5bf254e75d63d8b98ab50acf357842,0,0,0,0,17,21,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,48,100.0,2019-06-05,0.35
Poland,CEE,Europe,WARSZAWA,MAZOWIECKIE,PLAY-INTERNET.PL,unkown_device,LINUX,e5e7effebfbcab3ef8159cfd145db45cdb3e1d00bcc7d89a6d2b4c94f0b204a7,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-05,0.35
United States,United States,North America,WASHINGTON,DISTRICT OF COLUMBIA,VERIZON.NET,unkown_device,LINUX,6dbab349e01fdf9c804939b5401e8a56e77d44d303a33c26f0cf289087a5a2e0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,24,2.083333333333333,50,100.0,2019-06-05,0.35
"Bolivia, Plurinational State of",SSA,Latin America,SANTA CRUZ DE LA SIERRA,SANTA CRUZ,TIGO.BO,unkown_device,LINUX,c37c6a97a63f3a1253624061e8a53febc676c9b34f2dc9c2e962120a18506285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,1,0,0,0,0,0,0,0,1.0833333333333333,26,100.0,2019-06-05,0.35
United States,United States,North America,COPPELL,TEXAS,unkown_domain,unkown_device,LINUX,542a911583fb2ef9c5683a954b38f2517e08b3ef1ddb86f8ce856f8a2581d7de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,1,3,0,3,1.0833333333333333,26,100.0,2019-06-05,0.35
Italy,Italy,Europe,VERONA,VERONA,CADIT.IT,unkown_device,LINUX,361cd7962be966d03d3695bf1deee588a99ac1407da3bc6bfeb5ec738ded3496,0,0,0,0,0,0,0,4,17,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,2.25,54,100.0,2019-06-05,0.35
Hungary,CEE,Europe,BUDAPEST,BUDAPEST,TELEKOM.HU,unkown_device,LINUX,3de3b20e71c1d279bb28271f2548475d4858001883685142d8f363f61e302bba,0,0,0,0,0,0,0,2,8,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,NEW DELHI,DELHI,AIRTELBROADBAND.IN,unkown_device,LINUX,cec777c3ab52608356b884c1fc9454fe38f18fe2e6edbe8e370e0fcc2bf2b7e2,0,0,0,33,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9583333333333333,47,100.0,2019-06-05,0.35
Mexico,Mexico,Latin America,PASEOS DEL FLORIDO (TIJUANA),BAJA CALIFORNIA,CABLEONLINE.COM.MX,unkown_device,LINUX,f0137ed4f8876d4261086e52778d153551c223a69d328565d05c7c2d17bcdcbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
Portugal,SPGI,Europe,LISBOA,LISBOA,SEF.PT,unkown_device,LINUX,f636b48e093580a0549d7145e027230b7f0907e7d3c40026df68ffc7c316b31b,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,3,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-05,0.35
Argentina,SSA,Latin America,POSADAS,MISIONES,UNAM.EDU.AR,unkown_device,LINUX,a42cf47f6376f206cfd341533779efdc045dd456301d5b772eba59bd54953768,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,1.0833333333333333,26,100.0,2019-06-05,0.35
Poland,CEE,Europe,WARSZAWA,MAZOWIECKIE,unkown_domain,unkown_device,LINUX,90d3b33baac0fce80d021b1a5a10caf47eb172f9522a62642b9e1b017dd12949,0,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-05,0.35
Ukraine,CEE,Europe,KYIV,KYIV MISTO,COSMONOVA.NET.UA,unkown_device,LINUX,779351e0998f86f5a987f8d16614a698405a02a2ff239df2dc3fc8b081791124,0,0,0,0,0,0,0,1,24,6,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,40,100.0,2019-06-05,0.35
Germany,DACH,Europe,DUESSELDORF,NORDRHEIN-WESTFALEN,STUTTGARTER.DE,unkown_device,LINUX,5d8deaedd5806f6c4974aeaeb78d206e9c77e66e2c13643befbfd7923b711190,0,0,0,0,1,15,8,2,2,2,9,10,10,0,0,0,0,0,0,0,0,0,0,0,2.458333333333333,59,100.0,2019-06-04,0.35
Portugal,SPGI,Europe,BRAGA,BRAGA,UMINHO.PT,unkown_device,LINUX,5d84a424bffded245b8d85ed92ca7b13fc21513f10dc04523abca1dd5c1e917b,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,27,4,4,0,0,0,0,0,0,1.9166666666666667,46,100.0,2019-06-04,0.35
Germany,DACH,Europe,ULM-WESTSTADT,BADEN-WUERTTEMBERG,SPXS.NET,unkown_device,LINUX,5997c80d16e3300d119175252aaf05a9e209b586f1d3e8d5653167a6d0b31acd,0,0,0,0,0,0,0,1,4,3,3,5,7,0,1,0,0,0,0,0,0,0,0,0,1.0,24,100.0,2019-06-04,0.35
Japan,Japan,Japan,TOKYO,TOKYO,NAO.AC.JP,unkown_device,LINUX,bedcb53bc903ba3564f4912fd818433c686c8a6c8f799666330030e525f4533b,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0416666666666667,25,100.0,2019-06-04,0.35
Australia,Australia/NZ,Asia Pacific,SYDNEY,NEW SOUTH WALES,REALHOST.COM.AU,unkown_device,LINUX,2f16d9838469075238b124c814c6ebe30980613fe4481daa6281d697048e67b9,0,0,0,0,0,0,3,0,6,2,0,4,0,1,14,0,0,1,1,0,1,1,1,8,1.7916666666666667,43,100.0,2019-06-04,0.35
"Venezuela, Bolivarian Republic of",SSA,Latin America,CARACAS,DISTRITO CAPITAL,unkown_domain,unkown_device,LINUX,ab78b5e89dd8a4e921d1298bd5d0a52ae2405cad89cb23059d13b4caef6d7ce5,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,0,0,0,15,1,2,0,0,0,1.1666666666666667,28,100.0,2019-06-04,0.35
United States,United States,North America,LAUREL,MARYLAND,JHUAPL.EDU,unkown_device,LINUX,a0dd13b1112fc7dce2075fa3d17d95b6209054f5f1225a1fe048b8cd02ebfb41,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,5,17,8,0,5,0,0,0,0,1.9583333333333333,47,100.0,2019-06-04,0.35
Brazil,Brazil,Latin America,SALVADOR,BAHIA,MORENAVEICULOS.COM.BR,unkown_device,LINUX,456e66db1124d3b3163089dbd2a579be467b3ece2dea9eefcd0d0064f94ec162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,7,16,28,1,3,10,2,3,3.5,84,100.0,2019-06-04,0.35
"Korea, Republic of",Korea,Asia Pacific,SEOUL,SEOUL TEUKBYEOLSI,unkown_domain,unkown_device,LINUX,ae279bd93be3402d4caf4c8fb9fb68384bc05bd983a4da91c9d2c54986704df5,0,0,0,0,0,2,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,18,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,MOHALI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,96673fe36ecfb37a93e7ce05525b23ad6e2df67a10d9d02f609b0c36104cdbbc,0,0,0,0,0,0,2,3,1,0,0,6,14,16,0,0,0,0,0,0,0,0,0,0,1.75,42,100.0,2019-06-04,0.35
Czech Republic,CEE,Europe,BRNO,JIHOMORAVSKY KRAJ,MUNI.CZ,unkown_device,LINUX,0dc7bb0e7f42bdc8973998a36e806f96fbb1157af7b30476a8e1a151e24527c4,0,0,0,0,0,0,0,0,0,0,0,0,2,15,17,8,15,7,0,7,1,0,0,12,3.5,84,100.0,2019-06-04,0.35
Thailand,ASEAN,Asia Pacific,BANGKOK,KRUNG THEP,TAICOJAPAN.CO.TH,unkown_device,LINUX,0a928259e590df2e287342fef83b3670c84a13aa0660e559d39d15d41df84df2,0,0,0,0,0,0,0,0,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-04,0.35
United States,United States,North America,DENVER,COLORADO,COMCAST.NET,unkown_device,LINUX,b1f220377f3eee122727f4e5be339b32e5cf91c458ace0a29f62a3a5e87ce8f5,0,11,5,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666666666666,22,100.0,2019-06-04,0.35
Croatia,CEE,Europe,ZAGREB,GRAD ZAGREB,ISKON.HR,unkown_device,LINUX,acaa589301f10e34903048fff06f139206dccf0e27af8edecf886bc66412f2e6,0,0,0,0,0,0,0,5,0,0,42,4,0,0,8,0,0,0,0,0,0,0,0,0,2.458333333333333,59,100.0,2019-06-04,0.35
Argentina,SSA,Latin America,BUENOS AIRES,CIUDAD DE BUENOS AIRES,IPLANNETWORKS.NET,unkown_device,LINUX,189c090cf018431b465ba32c1937ad441f6e58b1702169090901ea880484f171,0,0,0,0,0,0,0,0,0,0,0,12,5,0,2,0,0,3,12,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-04,0.35
Argentina,SSA,Latin America,ROSARIO,SANTA FE,TELMEX.NET.AR,unkown_device,LINUX,919f8b314dc9eae511bf4d9447e9e1b79e0e65f70fd89e7d1c5dd685eb18b503,0,0,0,0,0,0,0,0,0,0,6,12,13,1,5,0,0,1,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,MUMBAI,MAHARASHTRA,MYSIPL.COM,unkown_device,LINUX,943b07ed0dbc19ca8dbe167ed81b67d9ca7dd2186f273a3a6bf395a0d986fdc2,0,0,0,0,2,2,7,20,6,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2.125,51,100.0,2019-06-04,0.35
Germany,DACH,Europe,FRANKFURT AM MAIN,HESSEN,MPG.DE,unkown_device,LINUX,320be154cfc1af0649e26256128508785fa32cb154c4b49733bd6f004e66d5bc,0,0,0,0,0,0,2,0,1,2,2,14,5,2,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,28,100.0,2019-06-04,0.35
Italy,Italy,Europe,ROMA,ROMA,ELIAMBROSETTI.IT,unkown_device,LINUX,efe0fc4e0b5fb717ebed9fc125df625b22bf25fb9b356fd9e469060b48dad3b1,0,0,0,0,0,0,0,0,0,3,0,2,2,15,1,7,1,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-04,0.35
United States,United States,North America,AUSTIN,TEXAS,SBCGLOBAL.NET,unkown_device,LINUX,f8f02fe0b856462bf3530c4e58c8e4a243fd499f5e2504b0f1d6158dc15e91b3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1.75,42,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,MUMBAI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,e7d867282ea9a821bacf5b47d4ff6c0e117f8c31381ba509a5c3b232b06ddc80,0,0,0,0,0,0,2,0,3,0,13,7,7,12,3,9,0,0,0,0,0,0,0,0,2.333333333333333,56,100.0,2019-06-04,0.35
France,France,Europe,ROUBAIX,NORD,unkown_domain,unkown_device,LINUX,c4ac3deb85909057674b9dc391df2aec21a3aa7596707209ec224bf6aca5fb0b,0,0,0,0,0,0,0,11,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-04,0.35
United States,United States,North America,NEW YORK,NEW YORK,unkown_domain,unkown_device,LINUX,dae3761aff84f6fec5e638df51acc778cfcf6401a4fc7201a27b3baf71a73bfa,2,0,0,0,1,1,6,3,5,3,2,1,0,0,0,1,0,2,0,0,0,1,0,0,1.1666666666666667,28,100.0,2019-06-04,0.35
Brazil,Brazil,Latin America,FORTALEZA,CEARA,BAYDENET.COM.BR,unkown_device,LINUX,959eb60f6550898d98816eac4aa3525c1fc7942217e008c992f4f9a39ef78034,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,1,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,BAVDHAN,MAHARASHTRA,182-AIRTEL.COM,unkown_device,LINUX,23dc66018bf0d77f21f032203387305907f6c0429720e8899fd0aa6a50e4e7fa,0,0,0,0,0,0,0,0,4,5,15,1,6,3,0,0,0,0,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-04,0.35
Spain,SPGI,Europe,ZARAGOZA,ZARAGOZA,ONO.COM,unkown_device,LINUX,90b1e3ed4a41abd08eaf0a2535f01b596b9d345d357f70d110670e87a47a1acc,0,0,0,0,0,0,1,8,13,2,0,0,0,0,2,21,0,0,0,0,0,0,0,0,1.9583333333333333,47,100.0,2019-06-04,0.35
Canada,Canada,North America,MONTREAL,QUEBEC,UMONTREAL.CA,unkown_device,LINUX,7e06ee52851476a64ceea776b17e7b2ed483925a1ecbbc378d9b91f3d8118a7f,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,1,0,1,0,0,17,1.4583333333333333,35,100.0,2019-06-04,0.35
Peru,SSA,Latin America,LIMA,LIMA PROVINCE,SANTIAGOQUEIROLO.COM,unkown_device,LINUX,350eb0deec7dd0397797fdb1ddee504350e6402fa8c135968c9945fb9af84e46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,1,0,0,0,1,0,0,1.2083333333333333,29,100.0,2019-06-04,0.35
Hungary,CEE,Europe,BUDAPEST,BUDAPEST,TELEKOM.HU,unkown_device,LINUX,83c7aff79f9a8d0ade7c0a726202c273f1057fb64c56295ed58ab8282c874d49,0,0,0,0,0,0,0,2,5,11,3,9,4,5,0,0,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-04,0.35
Greece,SPGI,Europe,ATHINA,ATTIKI,SNFCC.ORG,unkown_device,LINUX,0d53bae54e3b85bbd54ba2b4e652286c7d53caee45f7a5572ef0f9f39255d0d5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,DELHI,DELHI,AIRTEL.IN,unkown_device,LINUX,c956e4a183b73f1bd4bb6836412e1891efe7d80045e2c2a70f85059c6c32740a,0,0,0,0,0,0,2,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,16,100.0,2019-06-04,0.35
Germany,DACH,Europe,WINTERHUDE,HAMBURG,INTERCOPE.COM,unkown_device,LINUX,674a30b6dedfdd889d22c08f54226b867734b05e462c60ed26eb9014a5cb9692,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,14,19,0,0,0,0,0,0,0,1.8333333333333333,44,100.0,2019-06-04,0.35
Kazakhstan,CEE,Europe,ALMATY,ALMATY CITY,unkown_domain,unkown_device,LINUX,6fbcb0e86c7217c837aa5ef8861dc5b805b23a4231db7f062ff7f34aff49b528,0,0,0,8,16,1,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,BENGALURU,KARNATAKA,AIRTELBROADBAND.IN,unkown_device,LINUX,5a78464f60201e6ec4aa518c2c0dc62fcaeb57d4971d0bb3950bd37aaaf0b1b3,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-04,0.35
United States,United States,North America,SACRAMENTO,CALIFORNIA,SACCOUNTY.NET,unkown_device,LINUX,a8ceb606509f0ce972c3df3fd6ac61113c469c3e2610e947dfcff53fa656e3a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,21,2,12,1.6666666666666667,40,100.0,2019-06-04,0.35
Russian Federation,CEE,Europe,MOSKVA,MOSKVA,RT.RU,unkown_device,LINUX,447d47804e54e76d74f9fb8c6d51cd0405c5b967b5d01b432013b28236cda104,0,0,0,0,0,0,0,3,0,3,7,10,0,0,4,0,0,0,0,0,0,0,0,0,1.125,27,100.0,2019-06-04,0.35
Costa Rica,SSA,Latin America,SAN JOSE,SAN JOSE,unkown_domain,unkown_device,LINUX,bbcffedf67ffaee97aa6c31db236bba6f3356360f667b2db0703ec5db0ff630e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,9,11,0,0,1,1.25,30,100.0,2019-06-04,0.35
India,India-South Asia,Asia Pacific,NEW DELHI,DELHI,unkown_domain,unkown_device,LINUX,47291c73ad1556d2b9eb743b16cbc518266c81011f8e9702d2332c9e7adef1ca,0,0,0,0,22,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-04,0.35
Spain,SPGI,Europe,MADRID,MADRID,RIMA-TDE.NET,unkown_device,LINUX,3d4dbf6d0248f82547d27a5c3ee438cd12d121fd5e30b7db68147b4d526e55f4,0,0,0,0,0,0,2,0,12,7,29,5,0,3,0,0,0,0,0,0,0,0,0,0,2.4166666666666665,58,100.0,2019-06-04,0.35
France,France,Europe,ELANCOURT,YVELINES,B-CARE.NET,unkown_device,LINUX,3f7bbc2590896787e16716c7a77976bcd5b67e2485380cc064f63e1992339771,0,0,0,0,0,0,0,4,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1.0,24,100.0,2019-06-04,0.35
Ireland,UKI,Europe,DUBLIN,DUBLIN,NTLWORLD.IE,unkown_device,LINUX,f3a281d3aa48c5e4cf7c69581d0069538f3bd80cc7711950ad9859371c411549,0,0,0,0,0,0,0,0,0,10,0,3,2,0,0,8,0,0,0,0,0,0,0,0,0.9583333333333334,23,100.0,2019-06-04,0.35
